"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"3","4863","486","1.000000","0.038875","3","1"
"4","5104","510","1.000000","0.477829","3","1"
"5","888","88","1.000000","-0.081412","3","1"
"6","1015","101","1.000000","0.442295","3","1"
"7","3526","352","1.000000","0.963252","3","1"
"8","3381","338","1.000000","0.819585","3","1"
"9","1858","185","1.000000","0.235313","3","1"
"10","1770","177","1.000000","0.347963","3","1"
"11","2147","214","1.000000","0.257708","3","1"
"12","2371","237","1.000000","0.656132","3","1"
"13","2447","244","1.000000","0.514988","3","1"
"14","1345","134","1.000000","0.512222","3","1"
"15","2065","206","1.000000","0.795674","3","1"
"16","2222","222","1.000000","0.335705","3","1"
"17","1615","161","1.000000","-0.151121","3","1"
"18","1958","195","1.000000","-0.126773","3","1"
"1","1038","103","1.000000","1.047897","3","2"
"2","1399","139","1.000000","1.479707","3","2"
"3","4863","486","1.000000","0.489512","3","2"
"4","5104","510","1.000000","0.765156","3","2"
"5","888","88","1.000000","0.869542","3","2"
"6","1015","101","1.000000","1.029023","3","2"
"7","3526","352","1.000000","1.545155","3","2"
"8","3381","338","1.000000","0.913708","3","2"
"9","1858","185","1.000000","0.320634","3","2"
"10","1770","177","1.000000","0.346475","3","2"
"11","2147","214","1.000000","0.378649","3","2"
"12","2371","237","1.000000","0.732128","3","2"
"13","2447","244","1.000000","0.952745","3","2"
"14","1345","134","1.000000","0.674634","3","2"
"15","2065","206","1.000000","1.390475","3","2"
"16","2222","222","1.000000","0.559822","3","2"
"17","1615","161","1.000000","0.285434","3","2"
"18","1958","195","1.000000","0.367920","3","2"
"1","1038","103","1.000000","0.235197","3","3"
"2","1399","139","1.000000","0.398197","3","3"
"3","4863","486","1.000000","0.450638","3","3"
"4","5104","510","1.000000","0.287328","3","3"
"5","888","88","1.000000","0.950955","3","3"
"6","1015","101","1.000000","0.586728","3","3"
"7","3526","352","1.000000","0.581903","3","3"
"8","3381","338","1.000000","0.094123","3","3"
"9","1858","185","1.000000","0.085321","3","3"
"10","1770","177","1.000000","-0.001488","3","3"
"11","2147","214","1.000000","0.120941","3","3"
"12","2371","237","1.000000","0.075996","3","3"
"13","2447","244","1.000000","0.437757","3","3"
"14","1345","134","1.000000","0.162411","3","3"
"15","2065","206","1.000000","0.594802","3","3"
"16","2222","222","1.000000","0.224117","3","3"
"17","1615","161","1.000000","0.436555","3","3"
"18","1958","195","1.000000","0.494693","3","3"
"1","1038","103","1.000000","-1.922393","4","1"
"2","1399","139","1.000000","0.049408","4","1"
"3","4863","486","1.000000","-0.287675","4","1"
"4","5104","510","1.000000","-0.496245","4","1"
"5","888","88","1.000000","1.860744","4","1"
"6","1015","101","1.000000","0.551057","4","1"
"7","3526","352","1.000000","0.109648","4","1"
"8","3381","338","1.000000","0.030475","4","1"
"9","1858","185","1.000000","-0.206408","4","1"
"10","1770","177","1.000000","-0.065801","4","1"
"11","2147","214","1.000000","0.255015","4","1"
"12","2371","237","1.000000","0.519183","4","1"
"13","2447","244","1.000000","-0.197997","4","1"
"14","1345","134","1.000000","0.216875","4","1"
"15","2065","206","1.000000","-0.000994","4","1"
"16","2222","222","1.000000","-0.169203","4","1"
"17","1615","161","1.000000","-0.525585","4","1"
"18","1958","195","1.000000","-0.244673","4","1"
"1","1038","103","1.000000","-1.314422","4","2"
"2","1399","139","1.000000","0.275450","4","2"
"3","4863","486","1.000000","0.129929","4","2"
"4","5104","510","1.000000","-0.157644","4","2"
"5","888","88","1.000000","1.766286","4","2"
"6","1015","101","1.000000","0.778846","4","2"
"7","3526","352","1.000000","0.267187","4","2"
"8","3381","338","1.000000","-0.063508","4","2"
"9","1858","185","1.000000","-0.226416","4","2"
"10","1770","177","1.000000","-0.165840","4","2"
"11","2147","214","1.000000","0.153435","4","2"
"12","2371","237","1.000000","0.243422","4","2"
"13","2447","244","1.000000","0.073635","4","2"
"14","1345","134","1.000000","0.224129","4","2"
"15","2065","206","1.000000","0.533075","4","2"
"16","2222","222","1.000000","0.114064","4","2"
"17","1615","161","1.000000","-0.283562","4","2"
"18","1958","195","1.000000","-0.130917","4","2"
"1","1038","103","1.000000","0.607971","4","3"
"2","1399","139","1.000000","0.226041","4","3"
"3","4863","486","1.000000","0.417604","4","3"
"4","5104","510","1.000000","0.338600","4","3"
"5","888","88","1.000000","-0.094458","4","3"
"6","1015","101","1.000000","0.227788","4","3"
"7","3526","352","1.000000","0.157540","4","3"
"8","3381","338","1.000000","-0.093983","4","3"
"9","1858","185","1.000000","-0.020008","4","3"
"10","1770","177","1.000000","-0.100039","4","3"
"11","2147","214","1.000000","-0.101581","4","3"
"12","2371","237","1.000000","-0.275761","4","3"
"13","2447","244","1.000000","0.271632","4","3"
"14","1345","134","1.000000","0.007255","4","3"
"15","2065","206","1.000000","0.534070","4","3"
"16","2222","222","1.000000","0.283267","4","3"
"17","1615","161","1.000000","0.242023","4","3"
"18","1958","195","1.000000","0.113756","4","3"
"1","1038","103","1.000000","0.686808","5","1"
"2","1399","139","1.000000","-0.123568","5","1"
"3","4863","486","1.000000","0.026899","5","1"
"4","5104","510","1.000000","0.255692","5","1"
"5","888","88","1.000000","0.183577","5","1"
"6","1015","101","1.000000","0.548112","5","1"
"7","3526","352","1.000000","1.408738","5","1"
"8","3381","338","1.000000","0.474099","5","1"
"9","1858","185","1.000000","0.399578","5","1"
"10","1770","177","1.000000","0.481771","5","1"
"11","2147","214","1.000000","0.685922","5","1"
"12","2371","237","1.000000","0.627645","5","1"
"13","2447","244","1.000000","0.320959","5","1"
"14","1345","134","1.000000","-0.368067","5","1"
"15","2065","206","1.000000","1.583295","5","1"
"16","2222","222","1.000000","0.694983","5","1"
"17","1615","161","1.000000","0.314213","5","1"
"18","1958","195","1.000000","0.230622","5","1"
"1","1038","103","1.000000","1.255198","5","2"
"2","1399","139","1.000000","0.218942","5","2"
"3","4863","486","1.000000","0.528027","5","2"
"4","5104","510","1.000000","0.720300","5","2"
"5","888","88","1.000000","0.664077","5","2"
"6","1015","101","1.000000","1.410452","5","2"
"7","3526","352","1.000000","1.316051","5","2"
"8","3381","338","1.000000","0.932197","5","2"
"9","1858","185","1.000000","0.405605","5","2"
"10","1770","177","1.000000","0.520518","5","2"
"11","2147","214","1.000000","0.759581","5","2"
"12","2371","237","1.000000","0.552374","5","2"
"13","2447","244","1.000000","0.833553","5","2"
"14","1345","134","1.000000","0.309339","5","2"
"15","2065","206","1.000000","2.350454","5","2"
"16","2222","222","1.000000","1.177336","5","2"
"17","1615","161","1.000000","0.343399","5","2"
"18","1958","195","1.000000","0.349808","5","2"
"1","1038","103","1.000000","0.568391","5","3"
"2","1399","139","1.000000","0.342510","5","3"
"3","4863","486","1.000000","0.501128","5","3"
"4","5104","510","1.000000","0.464608","5","3"
"5","888","88","1.000000","0.480499","5","3"
"6","1015","101","1.000000","0.862340","5","3"
"7","3526","352","1.000000","-0.092687","5","3"
"8","3381","338","1.000000","0.458099","5","3"
"9","1858","185","1.000000","0.006028","5","3"
"10","1770","177","1.000000","0.038747","5","3"
"11","2147","214","1.000000","0.073658","5","3"
"12","2371","237","1.000000","-0.075270","5","3"
"13","2447","244","1.000000","0.512594","5","3"
"14","1345","134","1.000000","0.677406","5","3"
"15","2065","206","1.000000","0.767159","5","3"
"16","2222","222","1.000000","0.482353","5","3"
"17","1615","161","1.000000","0.029186","5","3"
"18","1958","195","1.000000","0.119186","5","3"
"1","1038","103","1.000000","0.341210","6","1"
"2","1399","139","1.000000","-0.146406","6","1"
"3","4863","486","1.000000","-0.548040","6","1"
"4","5104","510","1.000000","-0.201338","6","1"
"5","888","88","1.000000","0.108649","6","1"
"6","1015","101","1.000000","0.433819","6","1"
"7","3526","352","1.000000","0.740513","6","1"
"8","3381","338","1.000000","0.365346","6","1"
"9","1858","185","1.000000","0.179377","6","1"
"10","1770","177","1.000000","0.006338","6","1"
"11","2147","214","1.000000","-0.185415","6","1"
"12","2371","237","1.000000","0.213022","6","1"
"13","2447","244","1.000000","-0.266876","6","1"
"14","1345","134","1.000000","0.073005","6","1"
"15","2065","206","1.000000","-0.615329","6","1"
"16","2222","222","1.000000","-0.546778","6","1"
"17","1615","161","1.000000","-0.702622","6","1"
"18","1958","195","1.000000","-0.494276","6","1"
"1","1038","103","1.000000","0.979764","6","2"
"2","1399","139","1.000000","0.004211","6","2"
"3","4863","486","1.000000","0.218270","6","2"
"4","5104","510","1.000000","-0.253435","6","2"
"5","888","88","1.000000","0.978706","6","2"
"6","1015","101","1.000000","0.859322","6","2"
"7","3526","352","1.000000","1.899455","6","2"
"8","3381","338","1.000000","0.633876","6","2"
"9","1858","185","1.000000","0.445012","6","2"
"10","1770","177","1.000000","-0.024660","6","2"
"11","2147","214","1.000000","0.300258","6","2"
"12","2371","237","1.000000","0.330945","6","2"
"13","2447","244","1.000000","0.699592","6","2"
"14","1345","134","1.000000","0.224368","6","2"
"15","2065","206","1.000000","0.696569","6","2"
"16","2222","222","1.000000","0.121982","6","2"
"17","1615","161","1.000000","-0.410495","6","2"
"18","1958","195","1.000000","-0.589861","6","2"
"1","1038","103","1.000000","0.638554","6","3"
"2","1399","139","1.000000","0.150617","6","3"
"3","4863","486","1.000000","0.766309","6","3"
"4","5104","510","1.000000","-0.052097","6","3"
"5","888","88","1.000000","0.870057","6","3"
"6","1015","101","1.000000","0.425504","6","3"
"7","3526","352","1.000000","1.158942","6","3"
"8","3381","338","1.000000","0.26853","6","3"
"9","1858","185","1.000000","0.265635","6","3"
"10","1770","177","1.000000","-0.030998","6","3"
"11","2147","214","1.000000","0.485673","6","3"
"12","2371","237","1.000000","0.117922","6","3"
"13","2447","244","1.000000","0.966467","6","3"
"14","1345","134","1.000000","0.151363","6","3"
"15","2065","206","1.000000","1.311898","6","3"
"16","2222","222","1.000000","0.668759","6","3"
"17","1615","161","1.000000","0.292127","6","3"
"18","1958","195","1.000000","-0.095585","6","3"
"1","1038","103","1.000000","-0.097636","7","1"
"2","1399","139","1.000000","0.059524","7","1"
"3","4863","486","1.000000","-0.598655","7","1"
"4","5104","510","1.000000","-0.186321","7","1"
"5","888","88","1.000000","-0.906452","7","1"
"6","1015","101","1.000000","-0.284718","7","1"
"7","3526","352","1.000000","0.913943","7","1"
"8","3381","338","1.000000","0.900018","7","1"
"9","1858","185","1.000000","0.190324","7","1"
"10","1770","177","1.000000","-0.272013","7","1"
"11","2147","214","1.000000","0.078758","7","1"
"12","2371","237","1.000000","0.045111","7","1"
"13","2447","244","1.000000","0.193815","7","1"
"14","1345","134","1.000000","0.2481","7","1"
"15","2065","206","1.000000","0.217043","7","1"
"16","2222","222","1.000000","0.900942","7","1"
"17","1615","161","1.000000","-0.403822","7","1"
"18","1958","195","1.000000","-0.26951","7","1"
"1","1038","103","1.000000","0.266147","7","2"
"2","1399","139","1.000000","0.573149","7","2"
"3","4863","486","1.000000","0.448596","7","2"
"4","5104","510","1.000000","0.575003","7","2"
"5","888","88","1.000000","-0.030896","7","2"
"6","1015","101","1.000000","0.463506","7","2"
"7","3526","352","1.000000","1.35129","7","2"
"8","3381","338","1.000000","1.144569","7","2"
"9","1858","185","1.000000","0.274607","7","2"
"10","1770","177","1.000000","0.090003","7","2"
"11","2147","214","1.000000","0.592929","7","2"
"12","2371","237","1.000000","0.634754","7","2"
"13","2447","244","1.000000","0.618081","7","2"
"14","1345","134","1.000000","0.33616","7","2"
"15","2065","206","1.000000","0.653853","7","2"
"16","2222","222","1.000000","1.25497","7","2"
"17","1615","161","1.000000","0.447753","7","2"
"18","1958","195","1.000000","0.316613","7","2"
"1","1038","103","1.000000","0.363783","7","3"
"2","1399","139","1.000000","0.513625","7","3"
"3","4863","486","1.000000","1.04725","7","3"
"4","5104","510","1.000000","0.761324","7","3"
"5","888","88","1.000000","0.875556","7","3"
"6","1015","101","1.000000","0.748224","7","3"
"7","3526","352","1.000000","0.437347","7","3"
"8","3381","338","1.000000","0.244551","7","3"
"9","1858","185","1.000000","0.084283","7","3"
"10","1770","177","1.000000","0.362017","7","3"
"11","2147","214","1.000000","0.51417","7","3"
"12","2371","237","1.000000","0.589643","7","3"
"13","2447","244","1.000000","0.424265","7","3"
"14","1345","134","1.000000","0.08806","7","3"
"15","2065","206","1.000000","0.436809","7","3"
"16","2222","222","1.000000","0.354028","7","3"
"17","1615","161","1.000000","0.851575","7","3"
"18","1958","195","1.000000","0.586123","7","3"
"1","1038","103","1.000000","0.591826","8","1"
"2","1399","139","1.000000","1.083981","8","1"
"3","4863","486","1.000000","0.010567","8","1"
"4","5104","510","1.000000","0.06107","8","1"
"5","888","88","1.000000","-0.190881","8","1"
"6","1015","101","1.000000","0.059782","8","1"
"7","3526","352","1.000000","0.971437","8","1"
"8","3381","338","1.000000","0.622448","8","1"
"9","1858","185","1.000000","0.199826","8","1"
"10","1770","177","1.000000","0.044409","8","1"
"11","2147","214","1.000000","0.816894","8","1"
"12","2371","237","1.000000","1.113558","8","1"
"13","2447","244","1.000000","0.37246","8","1"
"14","1345","134","1.000000","-0.055925","8","1"
"15","2065","206","1.000000","-0.615041","8","1"
"16","2222","222","1.000000","0.049789","8","1"
"17","1615","161","1.000000","0.088768","8","1"
"18","1958","195","1.000000","0.203263","8","1"
"1","1038","103","1.000000","1.026683","8","2"
"2","1399","139","1.000000","2.467174","8","2"
"3","4863","486","1.000000","0.833411","8","2"
"4","5104","510","1.000000","1.335757","8","2"
"5","888","88","1.000000","0.638256","8","2"
"6","1015","101","1.000000","1.026671","8","2"
"7","3526","352","1.000000","1.137079","8","2"
"8","3381","338","1.000000","0.938458","8","2"
"9","1858","185","1.000000","0.608119","8","2"
"10","1770","177","1.000000","0.661847","8","2"
"11","2147","214","1.000000","1.313619","8","2"
"12","2371","237","1.000000","1.54043","8","2"
"13","2447","244","1.000000","0.724388","8","2"
"14","1345","134","1.000000","0.863118","8","2"
"15","2065","206","1.000000","-0.180155","8","2"
"16","2222","222","1.000000","0.385223","8","2"
"17","1615","161","1.000000","0.538869","8","2"
"18","1958","195","1.000000","0.605795","8","2"
"1","1038","103","1.000000","0.434857","8","3"
"2","1399","139","1.000000","1.383193","8","3"
"3","4863","486","1.000000","0.822844","8","3"
"4","5104","510","1.000000","1.274687","8","3"
"5","888","88","1.000000","0.829138","8","3"
"6","1015","101","1.000000","0.966889","8","3"
"7","3526","352","1.000000","0.165642","8","3"
"8","3381","338","1.000000","0.31601","8","3"
"9","1858","185","1.000000","0.408292","8","3"
"10","1770","177","1.000000","0.617438","8","3"
"11","2147","214","1.000000","0.496725","8","3"
"12","2371","237","1.000000","0.426871","8","3"
"13","2447","244","1.000000","0.351928","8","3"
"14","1345","134","1.000000","0.919044","8","3"
"15","2065","206","1.000000","0.434886","8","3"
"16","2222","222","1.000000","0.335434","8","3"
"17","1615","161","1.000000","0.450101","8","3"
"18","1958","195","1.000000","0.402533","8","3"
"1","1038","103","1.000000","0.360385","9","1"
"2","1399","139","1.000000","0.236679","9","1"
"3","4863","486","1.000000","0.227413","9","1"
"4","5104","510","1.000000","0.503148","9","1"
"5","888","88","1.000000","0.502845","9","1"
"6","1015","101","1.000000","-0.046732","9","1"
"7","3526","352","1.000000","0.531581","9","1"
"8","3381","338","1.000000","0.258132","9","1"
"9","1858","185","1.000000","0.469319","9","1"
"10","1770","177","1.000000","0.700061","9","1"
"11","2147","214","1.000000","1.066281","9","1"
"12","2371","237","1.000000","0.696388","9","1"
"13","2447","244","1.000000","0.199319","9","1"
"14","1345","134","1.000000","-0.087704","9","1"
"15","2065","206","1.000000","0.141393","9","1"
"16","2222","222","1.000000","0.106768","9","1"
"17","1615","161","1.000000","0.3686","9","1"
"18","1958","195","1.000000","0.576083","9","1"
"1","1038","103","1.000000","0.327261","9","2"
"2","1399","139","1.000000","0.21918","9","2"
"3","4863","486","1.000000","0.538595","9","2"
"4","5104","510","1.000000","0.799352","9","2"
"5","888","88","1.000000","0.731841","9","2"
"6","1015","101","1.000000","0.289881","9","2"
"7","3526","352","1.000000","0.530339","9","2"
"8","3381","338","1.000000","0.246897","9","2"
"9","1858","185","1.000000","0.380694","9","2"
"10","1770","177","1.000000","0.488184","9","2"
"11","2147","214","1.000000","1.04597","9","2"
"12","2371","237","1.000000","0.850805","9","2"
"13","2447","244","1.000000","0.328849","9","2"
"14","1345","134","1.000000","0.201643","9","2"
"15","2065","206","1.000000","0.103705","9","2"
"16","2222","222","1.000000","0.083173","9","2"
"17","1615","161","1.000000","0.434886","9","2"
"18","1958","195","1.000000","0.673014","9","2"
"1","1038","103","1.000000","-0.033124","9","3"
"2","1399","139","1.000000","-0.017499","9","3"
"3","4863","486","1.000000","0.311182","9","3"
"4","5104","510","1.000000","0.296205","9","3"
"5","888","88","1.000000","0.228996","9","3"
"6","1015","101","1.000000","0.336613","9","3"
"7","3526","352","1.000000","-0.001242","9","3"
"8","3381","338","1.000000","-0.011235","9","3"
"9","1858","185","1.000000","-0.088625","9","3"
"10","1770","177","1.000000","-0.211878","9","3"
"11","2147","214","1.000000","-0.020311","9","3"
"12","2371","237","1.000000","0.154418","9","3"
"13","2447","244","1.000000","0.12953","9","3"
"14","1345","134","1.000000","0.289347","9","3"
"15","2065","206","1.000000","-0.037687","9","3"
"16","2222","222","1.000000","-0.023595","9","3"
"17","1615","161","1.000000","0.066287","9","3"
"18","1958","195","1.000000","0.096931","9","3"
"1","1038","103","1.000000","0.940547","10","1"
"2","1399","139","1.000000","1.21755","10","1"
"3","4863","486","1.000000","-1.122174","10","1"
"4","5104","510","1.000000","-0.311741","10","1"
"5","888","88","1.000000","0.071615","10","1"
"6","1015","101","1.000000","0.280626","10","1"
"7","3526","352","1.000000","1.467843","10","1"
"8","3381","338","1.000000","0.549276","10","1"
"9","1858","185","1.000000","0.159067","10","1"
"10","1770","177","1.000000","-0.349576","10","1"
"11","2147","214","1.000000","0.719677","10","1"
"12","2371","237","1.000000","0.277024","10","1"
"13","2447","244","1.000000","0.270794","10","1"
"14","1345","134","1.000000","0.294932","10","1"
"15","2065","206","1.000000","0.188988","10","1"
"16","2222","222","1.000000","0.722426","10","1"
"17","1615","161","1.000000","-0.675567","10","1"
"18","1958","195","1.000000","-0.3949","10","1"
"1","1038","103","1.000000","0.591632","10","2"
"2","1399","139","1.000000","1.001369","10","2"
"3","4863","486","1.000000","-0.271205","10","2"
"4","5104","510","1.000000","0.160873","10","2"
"5","888","88","1.000000","0.296928","10","2"
"6","1015","101","1.000000","0.24804","10","2"
"7","3526","352","1.000000","1.071044","10","2"
"8","3381","338","1.000000","0.479209","10","2"
"9","1858","185","1.000000","0.191609","10","2"
"10","1770","177","1.000000","0.028497","10","2"
"11","2147","214","1.000000","0.618267","10","2"
"12","2371","237","1.000000","0.284948","10","2"
"13","2447","244","1.000000","0.67006","10","2"
"14","1345","134","1.000000","0.39681","10","2"
"15","2065","206","1.000000","0.313705","10","2"
"16","2222","222","1.000000","0.544863","10","2"
"17","1615","161","1.000000","-0.17342","10","2"
"18","1958","195","1.000000","-0.025334","10","2"
"1","1038","103","1.000000","-0.348915","10","3"
"2","1399","139","1.000000","-0.216181","10","3"
"3","4863","486","1.000000","0.850969","10","3"
"4","5104","510","1.000000","0.472614","10","3"
"5","888","88","1.000000","0.225313","10","3"
"6","1015","101","1.000000","-0.032587","10","3"
"7","3526","352","1.000000","-0.3968","10","3"
"8","3381","338","1.000000","-0.070067","10","3"
"9","1858","185","1.000000","0.032543","10","3"
"10","1770","177","1.000000","0.378074","10","3"
"11","2147","214","1.000000","-0.101409","10","3"
"12","2371","237","1.000000","0.007924","10","3"
"13","2447","244","1.000000","0.399266","10","3"
"14","1345","134","1.000000","0.101878","10","3"
"15","2065","206","1.000000","0.124717","10","3"
"16","2222","222","1.000000","-0.177563","10","3"
"17","1615","161","1.000000","0.502147","10","3"
"18","1958","195","1.000000","0.369566","10","3"
"1","1038","103","1.000000","-0.376396","11","1"
"2","1399","139","1.000000","0.035569","11","1"
"3","4863","486","1.000000","0.138919","11","1"
"4","5104","510","1.000000","0.027967","11","1"
"5","888","88","1.000000","2.055373","11","1"
"6","1015","101","1.000000","0.175512","11","1"
"7","3526","352","1.000000","-0.015901","11","1"
"8","3381","338","1.000000","0.086141","11","1"
"9","1858","185","1.000000","0.002734","11","1"
"10","1770","177","1.000000","0.101739","11","1"
"11","2147","214","1.000000","0.222477","11","1"
"12","2371","237","1.000000","0.302717","11","1"
"13","2447","244","1.000000","0.08083","11","1"
"14","1345","134","1.000000","0.135179","11","1"
"15","2065","206","1.000000","0.28937","11","1"
"16","2222","222","1.000000","0.382423","11","1"
"17","1615","161","1.000000","-0.463357","11","1"
"18","1958","195","1.000000","-0.239524","11","1"
"1","1038","103","1.000000","0.132369","11","2"
"2","1399","139","1.000000","0.152616","11","2"
"3","4863","486","1.000000","0.738374","11","2"
"4","5104","510","1.000000","0.487062","11","2"
"5","888","88","1.000000","2.414776","11","2"
"6","1015","101","1.000000","0.646583","11","2"
"7","3526","352","1.000000","0.122493","11","2"
"8","3381","338","1.000000","0.345053","11","2"
"9","1858","185","1.000000","0.288172","11","2"
"10","1770","177","1.000000","0.447274","11","2"
"11","2147","214","1.000000","0.3607","11","2"
"12","2371","237","1.000000","0.428166","11","2"
"13","2447","244","1.000000","0.513557","11","2"
"14","1345","134","1.000000","0.517387","11","2"
"15","2065","206","1.000000","0.718274","11","2"
"16","2222","222","1.000000","0.641193","11","2"
"17","1615","161","1.000000","-0.190301","11","2"
"18","1958","195","1.000000","-0.041906","11","2"
"1","1038","103","1.000000","0.508765","11","3"
"2","1399","139","1.000000","0.117046","11","3"
"3","4863","486","1.000000","0.599455","11","3"
"4","5104","510","1.000000","0.459095","11","3"
"5","888","88","1.000000","0.359403","11","3"
"6","1015","101","1.000000","0.471071","11","3"
"7","3526","352","1.000000","0.138393","11","3"
"8","3381","338","1.000000","0.258912","11","3"
"9","1858","185","1.000000","0.285438","11","3"
"10","1770","177","1.000000","0.345535","11","3"
"11","2147","214","1.000000","0.138223","11","3"
"12","2371","237","1.000000","0.125449","11","3"
"13","2447","244","1.000000","0.432728","11","3"
"14","1345","134","1.000000","0.382208","11","3"
"15","2065","206","1.000000","0.428904","11","3"
"16","2222","222","1.000000","0.25877","11","3"
"17","1615","161","1.000000","0.273056","11","3"
"18","1958","195","1.000000","0.197618","11","3"
"1","1038","103","1.000000","1.479876","12","1"
"2","1399","139","1.000000","0.397743","12","1"
"3","4863","486","1.000000","0.333038","12","1"
"4","5104","510","1.000000","0.324007","12","1"
"5","888","88","1.000000","0.527081","12","1"
