"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"1","2948","294","1.000000","0.993441","9","3"
"2","1627","162","1.000000","0.985547","9","3"
"3","644","64","1.000000","0.247901","9","3"
"4","743","74","1.000000","1.564724","9","3"
"5","462","46","1.000000","0.549561","9","3"
"6","370","37","1.000000","1.026091","9","3"
"1","2948","294","1.000000","1.543014","10","1"
"2","1627","162","1.000000","1.282733","10","1"
"3","644","64","1.000000","0.366885","10","1"
"4","743","74","1.000000","4.377429","10","1"
"5","462","46","1.000000","3.145815","10","1"
"6","370","37","1.000000","2.133089","10","1"
"1","2948","294","1.000000","0.339845","10","2"
"2","1627","162","1.000000","0.067481","10","2"
"3","644","64","1.000000","-0.160811","10","2"
"4","743","74","1.000000","0.63938","10","2"
"5","462","46","1.000000","0.865361","10","2"
"6","370","37","1.000000","0.215995","10","2"
"1","2948","294","1.000000","1.203169","10","3"
"2","1627","162","1.000000","1.215251","10","3"
"3","644","64","1.000000","0.527697","10","3"
"4","743","74","1.000000","3.738049","10","3"
"5","462","46","1.000000","2.280454","10","3"
"6","370","37","1.000000","1.917094","10","3"
"1","2948","294","1.000000","1.56184","11","1"
"2","1627","162","1.000000","1.15623","11","1"
"3","644","64","1.000000","0.433266","11","1"
"4","743","74","1.000000","1.926753","11","1"
"5","462","46","1.000000","1.255618","11","1"
"6","370","37","1.000000","1.798626","11","1"
"1","2948","294","1.000000","0.605324","11","2"
"2","1627","162","1.000000","0.143693","11","2"
"3","644","64","1.000000","-0.171434","11","2"
"4","743","74","1.000000","0.396497","11","2"
"5","462","46","1.000000","0.273988","11","2"
"6","370","37","1.000000","0.962005","11","2"
"1","2948","294","1.000000","0.956516","11","3"
"2","1627","162","1.000000","1.012536","11","3"
"3","644","64","1.000000","0.6047","11","3"
"4","743","74","1.000000","1.530256","11","3"
"5","462","46","1.000000","0.981631","11","3"
"6","370","37","1.000000","0.836622","11","3"
"1","2948","294","1.000000","2.49845","12","1"
"2","1627","162","1.000000","2.043102","12","1"
"3","644","64","1.000000","1.8156","12","1"
"4","743","74","1.000000","2.361862","12","1"
"5","462","46","1.000000","3.351825","12","1"
"6","370","37","1.000000","3.513501","12","1"
"1","2948","294","1.000000","1.171945","12","2"
"2","1627","162","1.000000","0.753734","12","2"
"3","644","64","1.000000","1.015278","12","2"
"4","743","74","1.000000","1.304073","12","2"
"5","462","46","1.000000","2.172327","12","2"
"6","370","37","1.000000","1.494982","12","2"
"1","2948","294","1.000000","1.326505","12","3"
"2","1627","162","1.000000","1.289368","12","3"
"3","644","64","1.000000","0.800321","12","3"
"4","743","74","1.000000","1.057789","12","3"
"5","462","46","1.000000","1.179498","12","3"
"6","370","37","1.000000","2.018518","12","3"
