"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"4","743","74","1.000000","0.07476","7","2"
"5","462","46","1.000000","0.281208","7","2"
"6","370","37","1.000000","0.02979","7","2"
"1","2948","294","1.000000","0.054641","7","3"
"2","1627","162","1.000000","0.331878","7","3"
"3","644","64","1.000000","-0.115731","7","3"
"4","743","74","1.000000","0.167057","7","3"
"5","462","46","1.000000","-3e-05","7","3"
"6","370","37","1.000000","0.347279","7","3"
"1","2948","294","1.000000","0.636898","8","1"
"2","1627","162","1.000000","0.909316","8","1"
"3","644","64","1.000000","0.017236","8","1"
"4","743","74","1.000000","0.694852","8","1"
"5","462","46","1.000000","1.702187","8","1"
"6","370","37","1.000000","0.790041","8","1"
"1","2948","294","1.000000","0.541949","8","2"
"2","1627","162","1.000000","0.103227","8","2"
"3","644","64","1.000000","-0.199403","8","2"
"4","743","74","1.000000","0.680553","8","2"
"5","462","46","1.000000","1.454936","8","2"
"6","370","37","1.000000","0.590011","8","2"
"1","2948","294","1.000000","0.094949","8","3"
"2","1627","162","1.000000","0.806089","8","3"
"3","644","64","1.000000","0.21664","8","3"
"4","743","74","1.000000","0.014299","8","3"
"5","462","46","1.000000","0.24725","8","3"
"6","370","37","1.000000","0.20003","8","3"
"1","2948","294","1.000000","1.393117","9","1"
"2","1627","162","1.000000","1.098599","9","1"
"3","644","64","1.000000","-0.036826","9","1"
"4","743","74","1.000000","1.533024","9","1"
"5","462","46","1.000000","1.69277","9","1"
"6","370","37","1.000000","1.447411","9","1"
"1","2948","294","1.000000","0.696055","9","2"
"2","1627","162","1.000000","0.32704","9","2"
"3","644","64","1.000000","-0.177674","9","2"
"4","743","74","1.000000","0.576424","9","2"
"5","462","46","1.000000","1.193527","9","2"
"6","370","37","1.000000","0.884062","9","2"
"1","2948","294","1.000000","0.697062","9","3"
"2","1627","162","1.000000","0.771559","9","3"
"3","644","64","1.000000","0.140848","9","3"
"4","743","74","1.000000","0.9566","9","3"
"5","462","46","1.000000","0.499243","9","3"
"6","370","37","1.000000","0.563349","9","3"
"1","2948","294","1.000000","0.416362","10","1"
"2","1627","162","1.000000","0.711393","10","1"
"3","644","64","1.000000","0.114379","10","1"
"4","743","74","1.000000","1.316065","10","1"
"5","462","46","1.000000","0.887161","10","1"
"6","370","37","1.000000","0.780553","10","1"
"1","2948","294","1.000000","0.138664","10","2"
"2","1627","162","1.000000","-0.044438","10","2"
"3","644","64","1.000000","0.097907","10","2"
"4","743","74","1.000000","0.228816","10","2"
"5","462","46","1.000000","0.509443","10","2"
"6","370","37","1.000000","0.178182","10","2"
"1","2948","294","1.000000","0.277697","10","3"
"2","1627","162","1.000000","0.755831","10","3"
"3","644","64","1.000000","0.016473","10","3"
"4","743","74","1.000000","1.087249","10","3"
"5","462","46","1.000000","0.377718","10","3"
"6","370","37","1.000000","0.602371","10","3"
"1","2948","294","1.000000","1.159266","11","1"
"2","1627","162","1.000000","0.76727","11","1"
"3","644","64","1.000000","0.184968","11","1"
"4","743","74","1.000000","1.104709","11","1"
"5","462","46","1.000000","0.554889","11","1"
"6","370","37","1.000000","0.790987","11","1"
"1","2948","294","1.000000","0.508306","11","2"
"2","1627","162","1.000000","0.14107","11","2"
"3","644","64","1.000000","0.273337","11","2"
"4","743","74","1.000000","0.448472","11","2"
"5","462","46","1.000000","0.629863","11","2"
"6","370","37","1.000000","0.57488","11","2"
"1","2948","294","1.000000","0.65096","11","3"
"2","1627","162","1.000000","0.6262","11","3"
"3","644","64","1.000000","-0.088369","11","3"
"4","743","74","1.000000","0.656237","11","3"
"5","462","46","1.000000","-0.074974","11","3"
"6","370","37","1.000000","0.216106","11","3"
"1","2948","294","1.000000","1.627256","12","1"
"2","1627","162","1.000000","1.161882","12","1"
"3","644","64","1.000000","0.978617","12","1"
"4","743","74","1.000000","1.434115","12","1"
"5","462","46","1.000000","0.736871","12","1"
"6","370","37","1.000000","1.506092","12","1"
"1","2948","294","1.000000","1.071971","12","2"
"2","1627","162","1.000000","0.567741","12","2"
"3","644","64","1.000000","0.614054","12","2"
"4","743","74","1.000000","1.214233","12","2"
"5","462","46","1.000000","1.091264","12","2"
"6","370","37","1.000000","1.101948","12","2"
"1","2948","294","1.000000","0.555284","12","3"
"2","1627","162","1.000000","0.594142","12","3"
"3","644","64","1.000000","0.364563","12","3"
"4","743","74","1.000000","0.219882","12","3"
"5","462","46","1.000000","-0.354394","12","3"
"6","370","37","1.000000","0.404143","12","3"
