"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"7","3526","352","1.000000","0.460125","2","1"
"8","3381","338","1.000000","0.532100","2","1"
"9","1858","185","1.000000","0.839441","2","1"
"10","1770","177","1.000000","0.762399","2","1"
"11","2147","214","1.000000","1.683380","2","1"
"12","2371","237","1.000000","0.654774","2","1"
"13","2447","244","1.000000","-0.070235","2","1"
"14","1345","134","1.000000","-0.578332","2","1"
"15","2065","206","1.000000","0.739121","2","1"
"16","2222","222","1.000000","-0.437421","2","1"
"17","1615","161","1.000000","0.682185","2","1"
"18","1958","195","1.000000","0.831722","2","1"
"1","1038","103","1.000000","0.714686","2","2"
"2","1399","139","1.000000","0.383441","2","2"
"3","4863","486","1.000000","0.571075","2","2"
"4","5104","510","1.000000","0.382337","2","2"
"5","888","88","1.000000","0.187123","2","2"
"6","1015","101","1.000000","0.145297","2","2"
"7","3526","352","1.000000","0.398591","2","2"
"8","3381","338","1.000000","0.625422","2","2"
"9","1858","185","1.000000","0.930752","2","2"
"10","1770","177","1.000000","0.923244","2","2"
"11","2147","214","1.000000","1.902488","2","2"
"12","2371","237","1.000000","0.716571","2","2"
"13","2447","244","1.000000","-0.101798","2","2"
"14","1345","134","1.000000","-0.959889","2","2"
"15","2065","206","1.000000","0.760696","2","2"
"16","2222","222","1.000000","-0.653849","2","2"
"17","1615","161","1.000000","0.653883","2","2"
"18","1958","195","1.000000","0.857746","2","2"
"1","1038","103","1.000000","-0.024166","2","3"
"2","1399","139","1.000000","-0.106021","2","3"
"3","4863","486","1.000000","0.031881","2","3"
"4","5104","510","1.000000","0.068322","2","3"
"5","888","88","1.000000","0.157367","2","3"
"6","1015","101","1.000000","-0.012647","2","3"
"7","3526","352","1.000000","0.061534","2","3"
"8","3381","338","1.000000","-0.093322","2","3"
"9","1858","185","1.000000","-0.091312","2","3"
"10","1770","177","1.000000","-0.160846","2","3"
"11","2147","214","1.000000","-0.219108","2","3"
"12","2371","237","1.000000","-0.061797","2","3"
"13","2447","244","1.000000","0.031562","2","3"
"14","1345","134","1.000000","0.381557","2","3"
"15","2065","206","1.000000","-0.021575","2","3"
"16","2222","222","1.000000","0.216429","2","3"
"17","1615","161","1.000000","0.028302","2","3"
"18","1958","195","1.000000","-0.026024","2","3"
"1","1038","103","1.000000","0.960269","3","1"
"2","1399","139","1.000000","1.633429","3","1"
"3","4863","486","1.000000","0.538425","3","1"
"4","5104","510","1.000000","0.867794","3","1"
"5","888","88","1.000000","0.072293","3","1"
"6","1015","101","1.000000","0.448054","3","1"
"7","3526","352","1.000000","1.171132","3","1"
"8","3381","338","1.000000","0.856978","3","1"
"9","1858","185","1.000000","0.554621","3","1"
"10","1770","177","1.000000","0.407821","3","1"
"11","2147","214","1.000000","0.686776","3","1"
"12","2371","237","1.000000","1.158985","3","1"
"13","2447","244","1.000000","0.710700","3","1"
"14","1345","134","1.000000","0.704608","3","1"
"15","2065","206","1.000000","1.117874","3","1"
"16","2222","222","1.000000","0.640638","3","1"
"17","1615","161","1.000000","0.330967","3","1"
"18","1958","195","1.000000","0.570887","3","1"
"1","1038","103","1.000000","0.833914","3","2"
"2","1399","139","1.000000","1.892878","3","2"
"3","4863","486","1.000000","0.197767","3","2"
"4","5104","510","1.000000","0.701357","3","2"
"5","888","88","1.000000","-0.547911","3","2"
"6","1015","101","1.000000","0.327644","3","2"
"7","3526","352","1.000000","0.913010","3","2"
"8","3381","338","1.000000","0.738005","3","2"
"9","1858","185","1.000000","0.465127","3","2"
"10","1770","177","1.000000","0.670480","3","2"
"11","2147","214","1.000000","0.655169","3","2"
"12","2371","237","1.000000","1.253279","3","2"
"13","2447","244","1.000000","0.505542","3","2"
"14","1345","134","1.000000","0.214572","3","2"
"15","2065","206","1.000000","0.953217","3","2"
"16","2222","222","1.000000","0.542406","3","2"
"17","1615","161","1.000000","0.126012","3","2"
"18","1958","195","1.000000","0.467754","3","2"
"1","1038","103","1.000000","0.126355","3","3"
"2","1399","139","1.000000","-0.259449","3","3"
"3","4863","486","1.000000","0.340659","3","3"
"4","5104","510","1.000000","0.166438","3","3"
"5","888","88","1.000000","0.620204","3","3"
"6","1015","101","1.000000","0.120410","3","3"
"7","3526","352","1.000000","0.258122","3","3"
"8","3381","338","1.000000","0.118973","3","3"
"9","1858","185","1.000000","0.089495","3","3"
"10","1770","177","1.000000","-0.262659","3","3"
"11","2147","214","1.000000","0.031607","3","3"
"12","2371","237","1.000000","-0.094294","3","3"
"13","2447","244","1.000000","0.205157","3","3"
"14","1345","134","1.000000","0.490036","3","3"
"15","2065","206","1.000000","0.164657","3","3"
"16","2222","222","1.000000","0.098231","3","3"
"17","1615","161","1.000000","0.204956","3","3"
"18","1958","195","1.000000","0.103133","3","3"
"1","1038","103","1.000000","-0.138920","4","1"
"2","1399","139","1.000000","-0.141901","4","1"
"3","4863","486","1.000000","0.662252","4","1"
"4","5104","510","1.000000","-0.380150","4","1"
"5","888","88","1.000000","1.655371","4","1"
"6","1015","101","1.000000","0.285824","4","1"
"7","3526","352","1.000000","0.324793","4","1"
"8","3381","338","1.000000","-0.123136","4","1"
"9","1858","185","1.000000","0.044213","4","1"
"10","1770","177","1.000000","-0.120439","4","1"
"11","2147","214","1.000000","0.409908","4","1"
"12","2371","237","1.000000","0.413031","4","1"
"13","2447","244","1.000000","0.007555","4","1"
"14","1345","134","1.000000","-0.213581","4","1"
"15","2065","206","1.000000","0.412077","4","1"
"16","2222","222","1.000000","-0.044594","4","1"
"17","1615","161","1.000000","-0.397251","4","1"
"18","1958","195","1.000000","-0.066054","4","1"
"1","1038","103","1.000000","-0.423930","4","2"
"2","1399","139","1.000000","-0.258247","4","2"
"3","4863","486","1.000000","0.588528","4","2"
"4","5104","510","1.000000","-0.114874","4","2"
"5","888","88","1.000000","0.982157","4","2"
"6","1015","101","1.000000","0.308587","4","2"
"7","3526","352","1.000000","0.242740","4","2"
"8","3381","338","1.000000","-0.081220","4","2"
"9","1858","185","1.000000","-0.169891","4","2"
"10","1770","177","1.000000","-0.183860","4","2"
"11","2147","214","1.000000","0.213402","4","2"
"12","2371","237","1.000000","0.198294","4","2"
"13","2447","244","1.000000","0.046705","4","2"
"14","1345","134","1.000000","-0.158765","4","2"
"15","2065","206","1.000000","0.430743","4","2"
"16","2222","222","1.000000","0.111886","4","2"
"17","1615","161","1.000000","-0.511559","4","2"
"18","1958","195","1.000000","-0.131502","4","2"
"1","1038","103","1.000000","0.285010","4","3"
"2","1399","139","1.000000","0.116345","4","3"
"3","4863","486","1.000000","0.073724","4","3"
"4","5104","510","1.000000","-0.265276","4","3"
"5","888","88","1.000000","0.673214","4","3"
"6","1015","101","1.000000","-0.022763","4","3"
"7","3526","352","1.000000","0.082053","4","3"
"8","3381","338","1.000000","-0.041916","4","3"
"9","1858","185","1.000000","0.214104","4","3"
"10","1770","177","1.000000","0.063421","4","3"
"11","2147","214","1.000000","0.196506","4","3"
"12","2371","237","1.000000","0.214736","4","3"
"13","2447","244","1.000000","-0.039149","4","3"
"14","1345","134","1.000000","-0.054816","4","3"
"15","2065","206","1.000000","-0.018667","4","3"
"16","2222","222","1.000000","-0.156480","4","3"
"17","1615","161","1.000000","0.114307","4","3"
"18","1958","195","1.000000","0.065448","4","3"
"1","1038","103","1.000000","1.325206","5","1"
"2","1399","139","1.000000","0.389872","5","1"
"3","4863","486","1.000000","0.892592","5","1"
"4","5104","510","1.000000","0.501635","5","1"
"5","888","88","1.000000","0.438359","5","1"
"6","1015","101","1.000000","0.748582","5","1"
"7","3526","352","1.000000","1.834762","5","1"
"8","3381","338","1.000000","0.724404","5","1"
"9","1858","185","1.000000","0.719788","5","1"
"10","1770","177","1.000000","0.680284","5","1"
"11","2147","214","1.000000","1.424956","5","1"
"12","2371","237","1.000000","1.126949","5","1"
"13","2447","244","1.000000","0.712619","5","1"
"14","1345","134","1.000000","0.379478","5","1"
"15","2065","206","1.000000","1.249153","5","1"
"16","2222","222","1.000000","1.312161","5","1"
"17","1615","161","1.000000","1.086402","5","1"
"18","1958","195","1.000000","1.104537","5","1"
"1","1038","103","1.000000","0.812346","5","2"
"2","1399","139","1.000000","0.181980","5","2"
"3","4863","486","1.000000","0.485801","5","2"
"4","5104","510","1.000000","0.414271","5","2"
"5","888","88","1.000000","0.308135","5","2"
"6","1015","101","1.000000","0.889201","5","2"
"7","3526","352","1.000000","1.598848","5","2"
"8","3381","338","1.000000","0.600040","5","2"
"9","1858","185","1.000000","0.542901","5","2"
"10","1770","177","1.000000","0.555754","5","2"
"11","2147","214","1.000000","1.228079","5","2"
"12","2371","237","1.000000","1.066084","5","2"
"13","2447","244","1.000000","0.473360","5","2"
"14","1345","134","1.000000","0.030799","5","2"
"15","2065","206","1.000000","1.236079","5","2"
"16","2222","222","1.000000","1.340123","5","2"
"17","1615","161","1.000000","0.842906","5","2"
"18","1958","195","1.000000","0.921649","5","2"
"1","1038","103","1.000000","0.512860","5","3"
"2","1399","139","1.000000","0.207892","5","3"
"3","4863","486","1.000000","0.406792","5","3"
"4","5104","510","1.000000","0.087365","5","3"
"5","888","88","1.000000","0.130224","5","3"
"6","1015","101","1.000000","-0.140618","5","3"
"7","3526","352","1.000000","0.235914","5","3"
"8","3381","338","1.000000","0.124364","5","3"
"9","1858","185","1.000000","0.176887","5","3"
"10","1770","177","1.000000","0.124529","5","3"
"11","2147","214","1.000000","0.196876","5","3"
"12","2371","237","1.000000","0.060865","5","3"
"13","2447","244","1.000000","0.239259","5","3"
"14","1345","134","1.000000","0.348679","5","3"
"15","2065","206","1.000000","0.013074","5","3"
"16","2222","222","1.000000","-0.027962","5","3"
"17","1615","161","1.000000","0.243496","5","3"
"18","1958","195","1.000000","0.182888","5","3"
"1","1038","103","1.000000","1.170779","6","1"
"2","1399","139","1.000000","0.382809","6","1"
"3","4863","486","1.000000","0.481105","6","1"
"4","5104","510","1.000000","0.488662","6","1"
"5","888","88","1.000000","0.030799","6","1"
"6","1015","101","1.000000","-0.053863","6","1"
"7","3526","352","1.000000","1.673868","6","1"
"8","3381","338","1.000000","0.779975","6","1"
"9","1858","185","1.000000","0.855334","6","1"
"10","1770","177","1.000000","0.547275","6","1"
"11","2147","214","1.000000","1.616544","6","1"
"12","2371","237","1.000000","1.044903","6","1"
"13","2447","244","1.000000","0.227622","6","1"
"14","1345","134","1.000000","0.456825","6","1"
"15","2065","206","1.000000","0.852862","6","1"
"16","2222","222","1.000000","0.501658","6","1"
"17","1615","161","1.000000","1.066138","6","1"
"18","1958","195","1.000000","0.308955","6","1"
"1","1038","103","1.000000","1.103316","6","2"
"2","1399","139","1.000000","0.114964","6","2"
"3","4863","486","1.000000","0.322543","6","2"
"4","5104","510","1.000000","0.265123","6","2"
"5","888","88","1.000000","0.022608","6","2"
"6","1015","101","1.000000","-0.069821","6","2"
"7","3526","352","1.000000","1.556733","6","2"
"8","3381","338","1.000000","0.621819","6","2"
"9","1858","185","1.000000","0.728242","6","2"
"10","1770","177","1.000000","0.584252","6","2"
"11","2147","214","1.000000","1.405693","6","2"
"12","2371","237","1.000000","0.935938","6","2"
"13","2447","244","1.000000","-0.022827","6","2"
"14","1345","134","1.000000","0.106289","6","2"
"15","2065","206","1.000000","0.630294","6","2"
"16","2222","222","1.000000","0.155495","6","2"
"17","1615","161","1.000000","0.730499","6","2"
"18","1958","195","1.000000","0.110742","6","2"
"1","1038","103","1.000000","0.067464","6","3"
"2","1399","139","1.000000","0.267845","6","3"
"3","4863","486","1.000000","0.158562","6","3"
"4","5104","510","1.000000","0.223539","6","3"
"5","888","88","1.000000","0.008192","6","3"
"6","1015","101","1.000000","0.015958","6","3"
"7","3526","352","1.000000","0.117135","6","3"
"8","3381","338","1.000000","0.158156","6","3"
"9","1858","185","1.000000","0.127091","6","3"
"10","1770","177","1.000000","-0.036977","6","3"
"11","2147","214","1.000000","0.21085","6","3"
"12","2371","237","1.000000","0.108965","6","3"
"13","2447","244","1.000000","0.250449","6","3"
"14","1345","134","1.000000","0.350535","6","3"
"15","2065","206","1.000000","0.222568","6","3"
"16","2222","222","1.000000","0.346164","6","3"
"17","1615","161","1.000000","0.335639","6","3"
"18","1958","195","1.000000","0.198213","6","3"
"1","1038","103","1.000000","0.580833","7","1"
"2","1399","139","1.000000","0.258384","7","1"
"3","4863","486","1.000000","-0.19582","7","1"
"4","5104","510","1.000000","-0.440872","7","1"
"5","888","88","1.000000","-0.096531","7","1"
"6","1015","101","1.000000","0.434992","7","1"
"7","3526","352","1.000000","0.99253","7","1"
"8","3381","338","1.000000","0.082684","7","1"
"9","1858","185","1.000000","0.275911","7","1"
"10","1770","177","1.000000","0.120557","7","1"
"11","2147","214","1.000000","0.205075","7","1"
"12","2371","237","1.000000","0.141028","7","1"
"13","2447","244","1.000000","0.093153","7","1"
"14","1345","134","1.000000","-0.339044","7","1"
"15","2065","206","1.000000","0.123159","7","1"
"16","2222","222","1.000000","-0.18768","7","1"
"17","1615","161","1.000000","-0.605033","7","1"
"18","1958","195","1.000000","-0.460071","7","1"
"1","1038","103","1.000000","0.770974","7","2"
"2","1399","139","1.000000","0.590393","7","2"
"3","4863","486","1.000000","0.268363","7","2"
"4","5104","510","1.000000","-0.136426","7","2"
"5","888","88","1.000000","0.455895","7","2"
"6","1015","101","1.000000","0.638886","7","2"
"7","3526","352","1.000000","0.957716","7","2"
"8","3381","338","1.000000","0.031192","7","2"
"9","1858","185","1.000000","0.428395","7","2"
"10","1770","177","1.000000","0.372704","7","2"
"11","2147","214","1.000000","0.270545","7","2"
"12","2371","237","1.000000","0.313829","7","2"
"13","2447","244","1.000000","0.045986","7","2"
"14","1345","134","1.000000","-0.376169","7","2"
"15","2065","206","1.000000","0.107178","7","2"
"16","2222","222","1.000000","-0.148655","7","2"
"17","1615","161","1.000000","-0.100937","7","2"
"18","1958","195","1.000000","-0.110876","7","2"
"1","1038","103","1.000000","-0.190142","7","3"
"2","1399","139","1.000000","-0.33201","7","3"
"3","4863","486","1.000000","-0.464183","7","3"
"4","5104","510","1.000000","-0.304446","7","3"
"5","888","88","1.000000","-0.552426","7","3"
"6","1015","101","1.000000","-0.203894","7","3"
"7","3526","352","1.000000","0.034814","7","3"
"8","3381","338","1.000000","0.051493","7","3"
"9","1858","185","1.000000","-0.152484","7","3"
"10","1770","177","1.000000","-0.252147","7","3"
"11","2147","214","1.000000","-0.06547","7","3"
"12","2371","237","1.000000","-0.172801","7","3"
"13","2447","244","1.000000","0.047168","7","3"
"14","1345","134","1.000000","0.037125","7","3"
"15","2065","206","1.000000","0.01598","7","3"
"16","2222","222","1.000000","-0.039025","7","3"
"17","1615","161","1.000000","-0.504097","7","3"
"18","1958","195","1.000000","-0.349195","7","3"
"1","1038","103","1.000000","1.392936","8","1"
"2","1399","139","1.000000","0.857196","8","1"
"3","4863","486","1.000000","0.303978","8","1"
"4","5104","510","1.000000","0.215748","8","1"
"5","888","88","1.000000","0.035891","8","1"
"6","1015","101","1.000000","-0.01469","8","1"
"7","3526","352","1.000000","1.073719","8","1"
"8","3381","338","1.000000","0.250697","8","1"
"9","1858","185","1.000000","0.602529","8","1"
"10","1770","177","1.000000","0.347761","8","1"
"11","2147","214","1.000000","1.392773","8","1"
"12","2371","237","1.000000","1.135148","8","1"
"13","2447","244","1.000000","0.536395","8","1"
"14","1345","134","1.000000","-0.134432","8","1"
"15","2065","206","1.000000","0.21996","8","1"
"16","2222","222","1.000000","-0.030344","8","1"
"17","1615","161","1.000000","0.385891","8","1"
"18","1958","195","1.000000","0.366819","8","1"
"1","1038","103","1.000000","1.267998","8","2"
"2","1399","139","1.000000","1.139553","8","2"
"3","4863","486","1.000000","-0.00519","8","2"
"4","5104","510","1.000000","-0.054828","8","2"
"5","888","88","1.000000","-0.084108","8","2"
"6","1015","101","1.000000","0.128293","8","2"
"7","3526","352","1.000000","1.068117","8","2"
"8","3381","338","1.000000","0.159279","8","2"
"9","1858","185","1.000000","0.379101","8","2"
"10","1770","177","1.000000","0.314125","8","2"
"11","2147","214","1.000000","1.236329","8","2"
"12","2371","237","1.000000","1.07267","8","2"
"13","2447","244","1.000000","0.353889","8","2"
"14","1345","134","1.000000","-0.489262","8","2"
"15","2065","206","1.000000","0.039867","8","2"
"16","2222","222","1.000000","-0.010602","8","2"
"17","1615","161","1.000000","0.176789","8","2"
"18","1958","195","1.000000","0.230423","8","2"
"1","1038","103","1.000000","0.124938","8","3"
"2","1399","139","1.000000","-0.282356","8","3"
"3","4863","486","1.000000","0.309168","8","3"
"4","5104","510","1.000000","0.270575","8","3"
"5","888","88","1.000000","0.119999","8","3"
"6","1015","101","1.000000","-0.142983","8","3"
"7","3526","352","1.000000","0.005602","8","3"
"8","3381","338","1.000000","0.091419","8","3"
"9","1858","185","1.000000","0.223428","8","3"
"10","1770","177","1.000000","0.033636","8","3"
"11","2147","214","1.000000","0.156445","8","3"
"12","2371","237","1.000000","0.062478","8","3"
"13","2447","244","1.000000","0.182507","8","3"
"14","1345","134","1.000000","0.35483","8","3"
"15","2065","206","1.000000","0.180093","8","3"
"16","2222","222","1.000000","-0.019742","8","3"
"17","1615","161","1.000000","0.209103","8","3"
"18","1958","195","1.000000","0.136397","8","3"
"1","1038","103","1.000000","0.159034","9","1"
"2","1399","139","1.000000","0.05391","9","1"
"3","4863","486","1.000000","0.44876","9","1"
"4","5104","510","1.000000","-0.004318","9","1"
"5","888","88","1.000000","0.172779","9","1"
"6","1015","101","1.000000","-0.203469","9","1"
"7","3526","352","1.000000","0.287246","9","1"
"8","3381","338","1.000000","0.00535","9","1"
"9","1858","185","1.000000","0.302298","9","1"
"10","1770","177","1.000000","0.081801","9","1"
"11","2147","214","1.000000","1.099522","9","1"
"12","2371","237","1.000000","0.663131","9","1"
"13","2447","244","1.000000","0.330382","9","1"
"14","1345","134","1.000000","0.298631","9","1"
"15","2065","206","1.000000","0.013202","9","1"
"16","2222","222","1.000000","-0.037398","9","1"
"17","1615","161","1.000000","0.176997","9","1"
"18","1958","195","1.000000","0.479716","9","1"
"1","1038","103","1.000000","0.03621","9","2"
"2","1399","139","1.000000","0.034661","9","2"
"3","4863","486","1.000000","0.249949","9","2"
"4","5104","510","1.000000","-0.13327","9","2"
"5","888","88","1.000000","-0.24414","9","2"
"6","1015","101","1.000000","-0.544662","9","2"
"7","3526","352","1.000000","0.213412","9","2"
"8","3381","338","1.000000","-0.017832","9","2"
"9","1858","185","1.000000","0.193959","9","2"
"10","1770","177","1.000000","0.012248","9","2"
"11","2147","214","1.000000","0.697447","9","2"
"12","2371","237","1.000000","0.504411","9","2"
"13","2447","244","1.000000","0.221836","9","2"
"14","1345","134","1.000000","0.245159","9","2"
"15","2065","206","1.000000","-0.080365","9","2"
"16","2222","222","1.000000","-0.089653","9","2"
"17","1615","161","1.000000","0.02798","9","2"
"18","1958","195","1.000000","0.38386","9","2"
"1","1038","103","1.000000","0.122824","9","3"
"2","1399","139","1.000000","0.019248","9","3"
"3","4863","486","1.000000","0.198811","9","3"
"4","5104","510","1.000000","0.128952","9","3"
"5","888","88","1.000000","0.416919","9","3"
"6","1015","101","1.000000","0.341193","9","3"
"7","3526","352","1.000000","0.073834","9","3"
"8","3381","338","1.000000","0.023182","9","3"
"9","1858","185","1.000000","0.108339","9","3"
"10","1770","177","1.000000","0.069553","9","3"
"11","2147","214","1.000000","0.402075","9","3"
"12","2371","237","1.000000","0.15872","9","3"
"13","2447","244","1.000000","0.108546","9","3"
"14","1345","134","1.000000","0.053472","9","3"
"15","2065","206","1.000000","0.093567","9","3"
"16","2222","222","1.000000","0.052254","9","3"
"17","1615","161","1.000000","0.149017","9","3"
"18","1958","195","1.000000","0.095855","9","3"
"1","1038","103","1.000000","1.012798","10","1"
"2","1399","139","1.000000","1.383327","10","1"
"3","4863","486","1.000000","-0.045433","10","1"
"4","5104","510","1.000000","0.188268","10","1"
"5","888","88","1.000000","0.019488","10","1"
"6","1015","101","1.000000","0.487659","10","1"
"7","3526","352","1.000000","1.753886","10","1"
"8","3381","338","1.000000","1.045766","10","1"
"9","1858","185","1.000000","0.589891","10","1"
"10","1770","177","1.000000","0.243973","10","1"
"11","2147","214","1.000000","2.188535","10","1"
"12","2371","237","1.000000","1.081724","10","1"
"13","2447","244","1.000000","1.087565","10","1"
"14","1345","134","1.000000","0.265761","10","1"
"15","2065","206","1.000000","0.67638","10","1"
"16","2222","222","1.000000","0.782487","10","1"
"17","1615","161","1.000000","-0.290323","10","1"
"18","1958","195","1.000000","0.208021","10","1"
"1","1038","103","1.000000","0.959828","10","2"
"2","1399","139","1.000000","1.33769","10","2"
"3","4863","486","1.000000","-0.691701","10","2"
"4","5104","510","1.000000","0.088356","10","2"
"5","888","88","1.000000","-0.276568","10","2"
"6","1015","101","1.000000","0.509087","10","2"
"7","3526","352","1.000000","1.695804","10","2"
"8","3381","338","1.000000","0.847749","10","2"
"9","1858","185","1.000000","0.316126","10","2"
"10","1770","177","1.000000","0.087849","10","2"
"11","2147","214","1.000000","1.869677","10","2"
"12","2371","237","1.000000","0.972089","10","2"
"13","2447","244","1.000000","0.772367","10","2"
"14","1345","134","1.000000","0.204214","10","2"
"15","2065","206","1.000000","0.557222","10","2"
"16","2222","222","1.000000","0.713124","10","2"
"17","1615","161","1.000000","-0.578234","10","2"
"18","1958","195","1.000000","0.006561","10","2"
"1","1038","103","1.000000","0.05297","10","3"
"2","1399","139","1.000000","0.045638","10","3"
"3","4863","486","1.000000","0.646268","10","3"
"4","5104","510","1.000000","0.099912","10","3"
"5","888","88","1.000000","0.296056","10","3"
"6","1015","101","1.000000","-0.021428","10","3"
"7","3526","352","1.000000","0.058082","10","3"
"8","3381","338","1.000000","0.198017","10","3"
"9","1858","185","1.000000","0.273765","10","3"
"10","1770","177","1.000000","0.156125","10","3"
"11","2147","214","1.000000","0.318858","10","3"
"12","2371","237","1.000000","0.109635","10","3"
"13","2447","244","1.000000","0.315198","10","3"
"14","1345","134","1.000000","0.061547","10","3"
"15","2065","206","1.000000","0.119159","10","3"
"16","2222","222","1.000000","0.069363","10","3"
"17","1615","161","1.000000","0.287911","10","3"
"18","1958","195","1.000000","0.201461","10","3"
"1","1038","103","1.000000","0.47737","11","1"
"2","1399","139","1.000000","0.414269","11","1"
"3","4863","486","1.000000","0.685179","11","1"
"4","5104","510","1.000000","0.191951","11","1"
"5","888","88","1.000000","1.769775","11","1"
"6","1015","101","1.000000","0.186768","11","1"
"7","3526","352","1.000000","0.315983","11","1"
"8","3381","338","1.000000","0.032345","11","1"
"9","1858","185","1.000000","0.214509","11","1"
"10","1770","177","1.000000","0.329596","11","1"
"11","2147","214","1.000000","1.604773","11","1"
"12","2371","237","1.000000","0.860372","11","1"
"13","2447","244","1.000000","0.356978","11","1"
"14","1345","134","1.000000","-0.320526","11","1"
"15","2065","206","1.000000","0.643512","11","1"
"16","2222","222","1.000000","0.087654","11","1"
"17","1615","161","1.000000","-0.373874","11","1"
"18","1958","195","1.000000","-0.215713","11","1"
"1","1038","103","1.000000","0.635494","11","2"
"2","1399","139","1.000000","0.647827","11","2"
"3","4863","486","1.000000","1.243026","11","2"
"4","5104","510","1.000000","0.608826","11","2"
"5","888","88","1.000000","2.647041","11","2"
"6","1015","101","1.000000","0.603191","11","2"
"7","3526","352","1.000000","0.370162","11","2"
"8","3381","338","1.000000","0.528834","11","2"
"9","1858","185","1.000000","0.363295","11","2"
"10","1770","177","1.000000","0.606607","11","2"
"11","2147","214","1.000000","2.080555","11","2"
"12","2371","237","1.000000","1.048389","11","2"
"13","2447","244","1.000000","0.548888","11","2"
"14","1345","134","1.000000","0.012392","11","2"
"15","2065","206","1.000000","0.71269","11","2"
"16","2222","222","1.000000","0.419939","11","2"
"17","1615","161","1.000000","-0.155921","11","2"
"18","1958","195","1.000000","0.032567","11","2"
"1","1038","103","1.000000","-0.158124","11","3"
"2","1399","139","1.000000","-0.233559","11","3"
"3","4863","486","1.000000","-0.557847","11","3"
"4","5104","510","1.000000","-0.416875","11","3"
"5","888","88","1.000000","-0.877265","11","3"
"6","1015","101","1.000000","-0.416423","11","3"
"7","3526","352","1.000000","-0.054179","11","3"
"8","3381","338","1.000000","-0.496489","11","3"
"9","1858","185","1.000000","-0.148785","11","3"
"10","1770","177","1.000000","-0.277011","11","3"
"11","2147","214","1.000000","-0.475783","11","3"
"12","2371","237","1.000000","-0.188017","11","3"
"13","2447","244","1.000000","-0.19191","11","3"
"14","1345","134","1.000000","-0.332918","11","3"
"15","2065","206","1.000000","-0.069177","11","3"
"16","2222","222","1.000000","-0.332285","11","3"
"17","1615","161","1.000000","-0.217954","11","3"
"18","1958","195","1.000000","-0.24828","11","3"
"1","1038","103","1.000000","1.628783","12","1"
"2","1399","139","1.000000","0.762626","12","1"
"3","4863","486","1.000000","1.268549","12","1"
"4","5104","510","1.000000","0.817062","12","1"
"5","888","88","1.000000","0.467403","12","1"
"6","1015","101","1.000000","0.655399","12","1"
