"ROI","ROI.size","average.localizer.mask.size","inter.subject.overlap","sigChange","SubjectNumber","Contrast"
"6","1313","131","1.000000","0.354572","7","4"
"7","4051","405","1.000000","0.032997","7","4"
"1","1885","188","1.000000","0.31839","8","1"
"2","3322","332","1.000000","0.465425","8","1"
"3","1525","152","1.000000","-0.322797","8","1"
"4","4182","418","1.000000","0.049482","8","1"
"5","3419","341","1.000000","-0.287301","8","1"
"6","1313","131","1.000000","0.19431","8","1"
"7","4051","405","1.000000","0.06776","8","1"
"1","1885","188","1.000000","0.316723","8","2"
"2","3322","332","1.000000","0.344766","8","2"
"3","1525","152","1.000000","-0.152934","8","2"
"4","4182","418","1.000000","0.097039","8","2"
"5","3419","341","1.000000","-0.132652","8","2"
"6","1313","131","1.000000","0.122824","8","2"
"7","4051","405","1.000000","0.125451","8","2"
"1","1885","188","1.000000","0.800445","8","3"
"2","3322","332","1.000000","0.841694","8","3"
"3","1525","152","1.000000","0.087571","8","3"
"4","4182","418","1.000000","0.37461","8","3"
"5","3419","341","1.000000","0.321608","8","3"
"6","1313","131","1.000000","0.321008","8","3"
"7","4051","405","1.000000","0.36331","8","3"
"1","1885","188","1.000000","0.095017","8","4"
"2","3322","332","1.000000","0.316229","8","4"
"3","1525","152","1.000000","-0.394614","8","4"
"4","4182","418","1.000000","0.02984","8","4"
"5","3419","341","1.000000","-0.071129","8","4"
"6","1313","131","1.000000","0.102458","8","4"
"7","4051","405","1.000000","-0.083093","8","4"
"1","1885","188","1.000000","0.475061","9","1"
"2","3322","332","1.000000","0.724083","9","1"
"3","1525","152","1.000000","0.247298","9","1"
"4","4182","418","1.000000","-0.041483","9","1"
"5","3419","341","1.000000","0.051093","9","1"
"6","1313","131","1.000000","-0.134137","9","1"
"7","4051","405","1.000000","0.225421","9","1"
"1","1885","188","1.000000","0.866038","9","2"
"2","3322","332","1.000000","0.873216","9","2"
"3","1525","152","1.000000","0.747246","9","2"
"4","4182","418","1.000000","0.055194","9","2"
"5","3419","341","1.000000","0.215225","9","2"
"6","1313","131","1.000000","0.164929","9","2"
"7","4051","405","1.000000","0.287981","9","2"
"1","1885","188","1.000000","1.146754","9","3"
"2","3322","332","1.000000","1.048026","9","3"
"3","1525","152","1.000000","0.805188","9","3"
"4","4182","418","1.000000","0.09813","9","3"
"5","3419","341","1.000000","0.195227","9","3"
"6","1313","131","1.000000","-0.013349","9","3"
"7","4051","405","1.000000","0.335737","9","3"
"1","1885","188","1.000000","1.351008","9","4"
"2","3322","332","1.000000","1.238529","9","4"
"3","1525","152","1.000000","1.284536","9","4"
"4","4182","418","1.000000","0.192288","9","4"
"5","3419","341","1.000000","0.557445","9","4"
"6","1313","131","1.000000","0.177604","9","4"
"7","4051","405","1.000000","0.619959","9","4"
"1","1885","188","1.000000","0.089135","10","1"
"2","3322","332","1.000000","0.119241","10","1"
"3","1525","152","1.000000","-0.885011","10","1"
"4","4182","418","1.000000","-0.313792","10","1"
"5","3419","341","1.000000","-0.075344","10","1"
"6","1313","131","1.000000","-2.605527","10","1"
"7","4051","405","1.000000","0.121629","10","1"
"1","1885","188","1.000000","0.745156","10","2"
"2","3322","332","1.000000","0.370635","10","2"
"3","1525","152","1.000000","-0.505809","10","2"
"4","4182","418","1.000000","-0.120766","10","2"
"5","3419","341","1.000000","-0.059418","10","2"
"6","1313","131","1.000000","-1.616369","10","2"
"7","4051","405","1.000000","0.257084","10","2"
"1","1885","188","1.000000","0.986964","10","3"
"2","3322","332","1.000000","0.477567","10","3"
"3","1525","152","1.000000","-0.001838","10","3"
"4","4182","418","1.000000","-0.032879","10","3"
"5","3419","341","1.000000","0.319547","10","3"
"6","1313","131","1.000000","-0.254374","10","3"
"7","4051","405","1.000000","0.443402","10","3"
"1","1885","188","1.000000","0.026271","10","4"
"2","3322","332","1.000000","0.438084","10","4"
"3","1525","152","1.000000","-0.927421","10","4"
"4","4182","418","1.000000","-0.156225","10","4"
"5","3419","341","1.000000","0.221606","10","4"
"6","1313","131","1.000000","-2.357297","10","4"
"7","4051","405","1.000000","0.34676","10","4"
"1","1885","188","1.000000","0.724469","11","1"
"2","3322","332","1.000000","0.373916","11","1"
"3","1525","152","1.000000","-1.403165","11","1"
"4","4182","418","1.000000","-0.126739","11","1"
"5","3419","341","1.000000","-0.280534","11","1"
"6","1313","131","1.000000","-0.641525","11","1"
"7","4051","405","1.000000","-0.009242","11","1"
"1","1885","188","1.000000","0.817262","11","2"
"2","3322","332","1.000000","0.67353","11","2"
"3","1525","152","1.000000","-0.173138","11","2"
"4","4182","418","1.000000","0.00747","11","2"
"5","3419","341","1.000000","-0.038242","11","2"
"6","1313","131","1.000000","-0.319636","11","2"
"7","4051","405","1.000000","0.225248","11","2"
"1","1885","188","1.000000","1.315279","11","3"
"2","3322","332","1.000000","0.683423","11","3"
"3","1525","152","1.000000","0.243824","11","3"
"4","4182","418","1.000000","-0.073204","11","3"
"5","3419","341","1.000000","-0.096707","11","3"
"6","1313","131","1.000000","0.07387","11","3"
"7","4051","405","1.000000","0.203098","11","3"
"1","1885","188","1.000000","-0.026604","11","4"
"2","3322","332","1.000000","0.189548","11","4"
"3","1525","152","1.000000","-1.083262","11","4"
"4","4182","418","1.000000","-0.481684","11","4"
"5","3419","341","1.000000","-0.468755","11","4"
"6","1313","131","1.000000","-0.714787","11","4"
"7","4051","405","1.000000","-0.304433","11","4"
"1","1885","188","1.000000","0.616802","12","1"
"2","3322","332","1.000000","1.052737","12","1"
"3","1525","152","1.000000","0.209562","12","1"
"4","4182","418","1.000000","0.286358","12","1"
"5","3419","341","1.000000","0.646527","12","1"
"6","1313","131","1.000000","0.913586","12","1"
"7","4051","405","1.000000","0.450163","12","1"
"1","1885","188","1.000000","1.000156","12","2"
"2","3322","332","1.000000","1.545111","12","2"
"3","1525","152","1.000000","0.547004","12","2"
"4","4182","418","1.000000","0.468698","12","2"
"5","3419","341","1.000000","1.183587","12","2"
"6","1313","131","1.000000","1.229337","12","2"
"7","4051","405","1.000000","0.523761","12","2"
"1","1885","188","1.000000","0.657713","12","3"
"2","3322","332","1.000000","1.070019","12","3"
"3","1525","152","1.000000","0.428356","12","3"
"4","4182","418","1.000000","0.256685","12","3"
"5","3419","341","1.000000","0.703451","12","3"
"6","1313","131","1.000000","0.794006","12","3"
"7","4051","405","1.000000","0.390567","12","3"
"1","1885","188","1.000000","1.38488","12","4"
"2","3322","332","1.000000","1.547799","12","4"
"3","1525","152","1.000000","1.38582","12","4"
"4","4182","418","1.000000","0.917019","12","4"
"5","3419","341","1.000000","1.20461","12","4"
"6","1313","131","1.000000","1.126892","12","4"
"7","4051","405","1.000000","0.653959","12","4"
